month,day,carrier,origin,arr_delay,arr_time,sched_arr_time
9,6,9E,JFK,-50,1850,1940
3,16,B6,LGA,83,1746,1623
9,18,DL,JFK,4,1046,1042
10,26,AA,LGA,22,1537,1515
1,7,EV,EWR,-10,2144,2154
4,17,UA,LGA,-7,809,816
1,6,MQ,LGA,-13,2017,2030
3,7,MQ,LGA,NA,NA,825
9,12,DL,LGA,-20,1248,1308
10,18,DL,LGA,-11,1133,1144
1,17,US,JFK,27,1053,1026
3,1,WN,EWR,22,2047,2025
11,11,MQ,LGA,-2,1238,1240
5,29,DL,LGA,-30,947,1017
6,5,B6,JFK,-14,1114,1128
1,24,EV,EWR,64,2237,2133
3,23,AA,LGA,-37,813,850
1,11,9E,JFK,-18,2206,2224
6,30,B6,JFK,1,1353,1352
5,5,B6,JFK,134,1342,1128
12,27,UA,EWR,-17,2051,2108
5,20,VX,JFK,15,2335,2320
7,15,DL,JFK,-24,1255,1319
7,19,DL,LGA,-29,1614,1643
12,29,US,JFK,-6,1547,1553
10,17,DL,JFK,12,2259,2247
9,10,US,LGA,-13,1904,1917
8,29,AA,LGA,-22,1843,1905
3,12,UA,EWR,7,1832,1825
5,25,9E,JFK,-7,1726,1733
6,19,EV,LGA,-5,2325,2330
10,10,UA,EWR,-19,1410,1429
7,22,MQ,LGA,2,937,935
6,2,B6,JFK,3,1022,1019
3,7,9E,JFK,11,1022,1011
3,5,EV,EWR,1,1534,1533
7,20,B6,JFK,-21,1657,1718
9,7,DL,JFK,-7,2115,2122
10,21,AA,LGA,7,1222,1215
3,14,EV,LGA,-3,721,724
5,19,B6,JFK,-23,954,1017
9,22,MQ,JFK,27,1832,1805
9,27,B6,JFK,-12,845,857
4,23,EV,EWR,NA,NA,2147
2,14,B6,EWR,-19,1244,1303
10,20,UA,EWR,-15,1010,1025
12,9,EV,EWR,NA,NA,1708
5,24,UA,EWR,38,1813,1735
5,18,DL,JFK,-20,2211,2231
1,27,EV,EWR,-18,2242,2300
12,25,AS,EWR,-46,2106,2152
11,13,EV,EWR,27,1548,1521
9,4,AA,LGA,-19,746,805
8,20,DL,JFK,-10,1058,1108
12,12,EV,EWR,25,2124,2059
7,30,UA,EWR,20,1948,1928
4,11,9E,JFK,30,2204,2134
12,30,AA,JFK,-24,1821,1845
3,13,DL,EWR,11,1022,1011
10,28,EV,EWR,164,27,2143
3,15,UA,EWR,-26,2315,2341
6,17,AA,LGA,76,1826,1710
3,15,EV,EWR,43,1512,1429
3,15,9E,LGA,-15,2036,2051
8,25,MQ,JFK,-21,2059,2120
6,19,AA,JFK,107,1532,1345
12,22,B6,JFK,35,2358,2323
3,21,EV,EWR,-29,821,850
8,15,AA,JFK,1,1116,1115
11,29,B6,JFK,-27,1636,1703
3,8,B6,JFK,19,937,918
5,11,B6,LGA,-36,1330,1406
9,2,DL,JFK,11,1735,1724
9,27,DL,JFK,-11,2131,2142
6,16,B6,JFK,-15,943,958
4,4,UA,EWR,-19,1123,1142
4,4,DL,LGA,-9,2226,2235
7,17,B6,JFK,54,1924,1830
3,4,DL,EWR,-15,1616,1631
2,3,WN,LGA,84,2049,1925
3,24,UA,EWR,-6,1714,1720
9,30,EV,EWR,-17,1642,1659
2,11,DL,LGA,78,1813,1655
12,27,DL,LGA,-19,1803,1822
12,1,YV,LGA,40,1850,1810
11,5,EV,LGA,-29,1810,1839
6,18,B6,JFK,258,2336,1918
9,13,EV,EWR,35,2008,1933
8,19,MQ,JFK,-8,1637,1645
10,4,UA,EWR,-35,1710,1745
6,29,MQ,LGA,-4,1436,1440
3,31,WN,EWR,-17,1908,1925
5,25,B6,JFK,-15,1113,1128
2,4,US,LGA,-35,936,1011
12,31,US,JFK,30,847,817
8,15,US,LGA,14,1712,1658
11,7,UA,EWR,41,2335,2254
2,22,UA,EWR,-5,1138,1143
6,6,MQ,LGA,19,829,810
4,12,B6,JFK,-17,1351,1408
2,25,DL,JFK,-28,2306,2334
3,21,UA,EWR,73,2039,1926
9,2,EV,LGA,-21,1233,1254
2,14,US,LGA,4,1213,1209
1,26,DL,LGA,-18,1859,1917
2,10,UA,EWR,28,1507,1439
11,8,AA,JFK,-23,937,1000
7,23,US,LGA,71,2123,2012
12,9,MQ,LGA,86,1826,1700
9,17,MQ,LGA,-1,1349,1350
4,22,EV,EWR,-13,1633,1646
9,7,WN,EWR,-15,1655,1710
5,15,EV,LGA,38,2217,2139
3,14,US,LGA,35,2149,2114
5,19,UA,EWR,78,47,2329
5,1,B6,JFK,-13,933,946
9,29,UA,EWR,0,2029,2029
9,16,9E,JFK,10,1033,1023
11,7,UA,LGA,-24,912,936
5,17,MQ,LGA,30,2330,2300
6,16,EV,EWR,-21,925,946
3,23,UA,JFK,-8,1420,1428
5,6,US,LGA,-15,1704,1719
4,24,DL,EWR,11,1445,1434
3,28,B6,EWR,-7,1319,1326
8,22,MQ,JFK,16,1956,1940
8,6,UA,EWR,14,1723,1709
4,26,UA,EWR,-35,2040,2115
4,20,UA,EWR,2,910,908
9,5,EV,EWR,-33,1014,1047
2,18,DL,JFK,-27,4,31
5,13,UA,LGA,3,2141,2138
3,26,MQ,LGA,18,1143,1125
3,17,EV,EWR,-11,1203,1214
3,10,DL,EWR,-19,2026,2045
8,21,B6,LGA,-5,859,904
1,26,9E,JFK,-14,1045,1059
11,7,9E,EWR,1,858,857
11,24,B6,JFK,-20,852,912
2,5,UA,EWR,-14,1535,1549
4,26,US,EWR,29,1234,1205
7,26,EV,EWR,13,1432,1419
12,20,DL,EWR,NA,NA,1258
2,1,DL,LGA,-20,1322,1342
3,20,9E,JFK,16,1804,1748
3,11,UA,EWR,-10,14,24
7,21,UA,EWR,-30,1810,1840
5,29,EV,EWR,NA,1926,1702
8,21,UA,EWR,-16,1740,1756
12,24,US,JFK,12,829,817
5,22,B6,JFK,46,2351,2305
2,14,B6,LGA,12,1412,1400
12,25,B6,JFK,9,1244,1235
6,7,AA,LGA,80,2045,1925
7,1,VX,JFK,8,1603,1555
7,9,UA,EWR,-30,750,820
2,26,EV,EWR,-8,1554,1602
11,22,AA,LGA,-26,1429,1455
7,31,DL,LGA,-1,1005,1006
5,28,WN,LGA,-12,1918,1930
2,19,MQ,JFK,75,2240,2125
4,9,UA,EWR,5,1824,1819
2,2,B6,JFK,-3,1228,1231
2,12,FL,LGA,-3,1041,1044
2,19,WN,LGA,2,2237,2235
3,14,EV,EWR,126,1842,1636
10,11,9E,LGA,-24,1115,1139
5,12,EV,EWR,-4,1552,1556
4,21,B6,JFK,-17,1701,1718
4,24,AA,LGA,14,1659,1645
2,17,UA,EWR,35,135,100
3,24,B6,JFK,23,746,723
8,11,DL,JFK,18,1513,1455
10,22,UA,EWR,17,1011,954
12,3,MQ,LGA,-20,2255,2315
7,14,EV,EWR,-15,1621,1636
10,24,DL,LGA,6,1040,1034
9,22,AA,LGA,-24,1450,1514
8,26,MQ,LGA,-21,914,935
4,11,DL,JFK,-30,1836,1906
2,7,EV,EWR,43,2314,2231
8,16,UA,EWR,-3,2147,2150
11,19,US,LGA,-9,2005,2014
11,19,UA,EWR,5,16,11
5,17,AA,LGA,0,1640,1640
1,18,VX,JFK,-44,951,1035
12,26,UA,EWR,42,1853,1811
12,23,UA,EWR,-6,1131,1137
9,9,B6,EWR,-24,1144,1208
10,1,EV,EWR,-16,1402,1418
10,16,9E,EWR,0,1246,1246
4,26,UA,LGA,4,729,725
4,26,DL,LGA,20,1616,1556
1,16,MQ,JFK,13,1908,1855
10,30,UA,EWR,-6,736,742
8,29,UA,LGA,32,2111,2039
11,12,UA,EWR,-17,2106,2123
12,1,AA,LGA,-16,2119,2135
3,1,DL,JFK,-2,2244,2246
3,11,AA,JFK,-29,2011,2040
3,21,DL,LGA,1,1908,1907
4,10,DL,JFK,-34,1041,1115
3,19,EV,EWR,78,1811,1653
6,15,B6,LGA,-6,1616,1622
5,13,UA,EWR,-48,1108,1156
12,15,AA,LGA,33,1853,1820
12,14,FL,LGA,NA,NA,2014
10,12,B6,EWR,-4,1535,1539
8,30,AA,JFK,-22,1313,1335
7,23,US,LGA,-8,1301,1309
6,24,WN,LGA,91,2116,1945
11,16,US,EWR,-18,1939,1957
2,6,DL,EWR,-12,1240,1252
11,4,B6,JFK,-16,1721,1737
6,18,EV,EWR,58,1931,1833
5,4,B6,JFK,-32,828,900
8,9,AA,JFK,4,954,950
5,30,WN,EWR,-18,907,925
8,18,B6,LGA,1,1219,1218
12,13,9E,LGA,-6,1451,1457
8,18,9E,JFK,-18,2034,2052
12,19,UA,EWR,23,1424,1401
10,29,EV,EWR,-4,1316,1320
11,15,EV,EWR,-17,1025,1042
4,2,9E,JFK,29,2200,2131
6,3,AA,JFK,-12,1328,1340
3,3,B6,JFK,-9,2356,5
8,18,9E,JFK,-30,918,948
2,23,B6,JFK,-2,1101,1103
2,4,EV,EWR,-5,1020,1025
12,19,EV,EWR,11,1704,1653
4,12,US,EWR,-6,634,640
3,23,WN,LGA,1,826,825
11,22,AA,JFK,24,1729,1705
9,8,UA,EWR,-16,1302,1318
3,24,US,LGA,-11,1458,1509
2,8,B6,EWR,NA,NA,2153
7,16,UA,EWR,-39,1216,1255
5,13,UA,EWR,-9,1911,1920
3,12,EV,EWR,-4,1317,1321
12,19,EV,EWR,10,1252,1242
8,18,YV,LGA,-6,1332,1338
8,12,AA,JFK,42,2202,2120
4,20,UA,EWR,23,21,2358
2,2,EV,EWR,21,1149,1128
1,12,AA,JFK,9,2059,2050
3,12,UA,EWR,28,1743,1715
12,22,WN,LGA,49,2009,1920
4,25,UA,EWR,3,906,903
6,16,MQ,JFK,47,1902,1815
3,5,DL,EWR,-8,1916,1924
7,3,B6,JFK,-17,1147,1204
3,27,AA,LGA,-30,1610,1640
5,11,UA,EWR,-41,1208,1249
1,10,EV,EWR,23,1955,1932
8,29,B6,LGA,-2,1233,1235
9,12,B6,JFK,-9,1024,1033
12,14,AA,JFK,83,2048,1925
11,22,UA,EWR,57,1825,1728
6,15,B6,JFK,-18,2217,2235
12,16,DL,JFK,-22,1052,1114
10,10,DL,JFK,-13,1055,1108
5,27,US,LGA,-22,1719,1741
12,31,B6,JFK,12,856,844
10,18,B6,JFK,-12,1040,1052
7,22,US,EWR,-3,903,906
5,2,EV,LGA,-25,2047,2112
7,11,UA,EWR,4,1802,1758
4,7,EV,EWR,-6,2308,2314
3,27,B6,LGA,-4,2050,2054
5,2,EV,EWR,-21,1402,1423
4,30,DL,JFK,-30,1754,1824
10,27,UA,LGA,-29,1659,1728
9,16,US,LGA,-9,909,918
2,20,AA,EWR,-6,2144,2150
5,16,AA,JFK,8,2003,1955
12,5,DL,JFK,4,1539,1535
2,2,UA,EWR,-25,1053,1118
12,23,DL,JFK,-43,1302,1345
11,11,9E,LGA,-17,1158,1215
9,28,B6,JFK,-27,1555,1622
2,1,US,LGA,13,1632,1619
1,23,UA,LGA,-14,1730,1744
5,12,AA,LGA,-42,2043,2125
9,19,DL,LGA,-21,1814,1835
11,15,WN,LGA,-18,1257,1315
9,21,EV,EWR,-11,1853,1904
12,17,DL,LGA,47,1914,1827
9,6,DL,LGA,-22,2056,2118
2,7,DL,LGA,-28,1714,1742
2,4,UA,EWR,-8,1728,1736
8,12,DL,JFK,-12,2028,2040
8,9,US,LGA,-6,1410,1416
3,10,B6,LGA,50,2016,1926
4,10,WN,LGA,-8,1247,1255
7,8,9E,LGA,-40,1133,1213
1,7,DL,LGA,-15,1112,1127
2,11,B6,EWR,-18,650,708
2,24,EV,EWR,-29,1137,1206
9,27,MQ,LGA,8,1338,1330
4,15,WN,EWR,-16,909,925
5,16,9E,JFK,-8,1825,1833
4,2,DL,LGA,-15,954,1009
10,1,UA,EWR,-18,1009,1027
11,4,B6,JFK,-16,2149,2205
3,17,B6,JFK,4,1958,1954
3,11,AS,EWR,-25,1005,1030
9,1,MQ,JFK,152,1142,910
2,26,EV,EWR,3,1105,1102
12,24,UA,EWR,-18,1628,1646
11,10,B6,JFK,33,28,2355
8,15,YV,LGA,15,1353,1338
3,12,UA,EWR,-5,1753,1758
3,24,AA,LGA,-13,1137,1150
3,21,MQ,LGA,5,1900,1855
10,10,US,LGA,7,2106,2059
10,3,B6,JFK,-19,331,350
6,20,DL,LGA,-25,1346,1411
5,5,US,LGA,4,1204,1200
2,7,UA,EWR,-12,933,945
6,5,UA,EWR,-32,2218,2250
3,21,9E,JFK,148,2338,2110
7,29,B6,JFK,-15,2134,2149
10,11,DL,EWR,-11,1242,1253
1,2,US,LGA,14,1220,1206
11,8,AA,LGA,-3,1902,1905
6,30,EV,LGA,NA,NA,1810
2,22,US,LGA,-17,1003,1020
6,19,AA,LGA,22,1412,1350
6,13,DL,LGA,148,2354,2126
3,8,MQ,JFK,78,1433,1315
12,6,UA,LGA,7,1202,1155
12,19,UA,EWR,50,2027,1937
6,1,UA,EWR,-14,1956,2010
11,1,UA,LGA,-25,2134,2159
10,9,WN,EWR,7,1812,1805
9,20,EV,EWR,3,2223,2220
4,12,AA,EWR,179,2258,1959
2,25,MQ,LGA,-27,2033,2100
11,14,DL,JFK,-18,2204,2222
11,27,EV,EWR,-10,2301,2311
2,17,9E,JFK,-12,1051,1103
10,25,B6,EWR,-17,1151,1208
4,10,WN,LGA,-18,947,1005
4,18,WN,LGA,40,1455,1415
8,8,AA,LGA,-12,1123,1135
8,16,VX,EWR,-30,1315,1345
10,21,UA,EWR,-8,1102,1110
12,21,DL,JFK,-51,2158,2249
9,4,9E,JFK,-17,2025,2042
6,9,UA,EWR,-11,1433,1444
7,4,EV,EWR,7,1818,1811
8,12,UA,EWR,16,1752,1736
8,23,MQ,LGA,22,2257,2235
3,5,B6,JFK,-9,909,918
2,17,B6,JFK,41,1447,1406
2,11,UA,EWR,59,1900,1801
12,19,EV,EWR,18,2119,2101
2,21,EV,EWR,38,1622,1544
1,31,DL,JFK,-7,1038,1045
11,15,MQ,LGA,-18,732,750
11,17,9E,JFK,9,1705,1656
11,22,UA,EWR,-4,909,913
10,29,DL,JFK,-22,1250,1312
11,8,VX,JFK,14,1244,1230
2,23,AA,EWR,13,1748,1735
6,4,UA,EWR,-3,1644,1647
11,1,DL,LGA,-7,2120,2127
7,5,US,LGA,-20,1254,1314
10,3,US,LGA,-17,901,918
12,18,EV,EWR,-17,1643,1700
10,27,EV,EWR,-11,902,913
12,15,UA,LGA,-11,1942,1953
5,15,UA,JFK,16,2119,2103
8,12,DL,JFK,-20,2206,2226
5,3,DL,EWR,-25,936,1001
2,5,DL,EWR,37,919,842
3,9,UA,LGA,-41,758,839
1,7,EV,EWR,-2,2229,2231
4,4,MQ,LGA,-1,2309,2310
5,21,B6,JFK,18,42,24
6,23,UA,EWR,1,1805,1804
9,26,US,JFK,21,1310,1249
12,19,EV,EWR,-1,1029,1030
6,5,EV,EWR,-7,1304,1311
3,7,US,LGA,-23,1058,1121
12,8,B6,JFK,114,58,2304
9,24,UA,EWR,72,1813,1701
4,15,B6,JFK,20,1019,959
7,13,AA,JFK,-13,1747,1800
1,14,UA,EWR,21,2109,2048
9,8,B6,JFK,-8,1149,1157
12,29,DL,JFK,144,2055,1831
5,8,DL,LGA,170,1655,1405
6,17,AA,JFK,17,1342,1325
2,12,EV,EWR,-6,1926,1932
6,10,EV,LGA,0,718,718
11,20,US,LGA,8,2222,2214
12,20,UA,EWR,-9,2216,2225
7,23,EV,EWR,20,1826,1806
3,4,UA,EWR,-6,1835,1841
8,20,MQ,EWR,3,1713,1710
3,12,UA,EWR,-20,730,750
7,25,US,LGA,3,1826,1823
12,12,UA,EWR,35,1248,1213
12,2,DL,JFK,57,2346,2249
9,26,UA,EWR,-19,1743,1802
5,28,UA,LGA,-19,901,920
7,5,UA,EWR,-16,1019,1035
8,18,UA,EWR,16,2320,2304
9,28,DL,LGA,-46,1054,1140
3,17,B6,JFK,7,1718,1711
4,26,B6,JFK,-13,651,704
8,7,UA,EWR,-10,2344,2354
9,12,UA,EWR,274,107,2033
8,23,B6,LGA,24,1702,1638
8,20,MQ,EWR,9,1504,1455
6,30,AA,LGA,-27,1323,1350
4,10,UA,EWR,-23,1231,1254
5,6,UA,EWR,123,1556,1353
2,5,DL,LGA,-9,1136,1145
11,4,EV,LGA,-24,930,954
1,30,B6,EWR,126,1956,1750
8,14,EV,JFK,0,1114,1114
12,31,UA,EWR,3,144,141
3,6,B6,JFK,14,55,41
10,23,EV,EWR,13,1851,1838
4,8,9E,JFK,33,2117,2044
7,7,B6,JFK,-12,1029,1041
10,4,UA,LGA,-20,913,933
5,16,WN,LGA,-17,2048,2105
12,30,EV,EWR,6,2004,1958
4,28,EV,EWR,18,2320,2302
3,10,UA,EWR,-12,851,903
11,3,UA,EWR,17,1141,1124
4,15,US,LGA,NA,NA,1115
4,12,WN,EWR,3,918,915
9,13,US,EWR,14,1037,1023
10,13,B6,LGA,13,1637,1624
10,24,US,LGA,-13,648,701
12,14,EV,EWR,108,1220,1032
2,15,DL,JFK,-43,2006,2049
11,25,DL,JFK,-18,1848,1906
10,4,UA,EWR,80,917,757
5,5,VX,EWR,-29,1541,1610
5,18,B6,JFK,-2,956,958
6,10,UA,EWR,-11,1004,1015
10,1,DL,JFK,-19,1152,1211
5,20,DL,LGA,32,2111,2039
7,13,B6,JFK,-34,1644,1718
5,19,B6,JFK,12,1804,1752
11,14,DL,LGA,-20,1758,1818
7,23,EV,LGA,95,2144,2009
6,6,AA,LGA,31,1656,1625
5,17,VX,JFK,-3,1107,1110
2,8,B6,LGA,30,1031,1001
12,10,US,JFK,113,1603,1410
10,11,AA,LGA,0,1550,1550
5,8,VX,EWR,195,25,2110
2,25,US,LGA,-10,2050,2100
8,1,EV,EWR,119,49,2250
6,5,B6,JFK,-8,1743,1751
11,6,UA,EWR,-12,1143,1155
1,18,WN,EWR,0,735,735
12,28,UA,JFK,-45,1319,1404
10,29,US,LGA,-7,1642,1649
2,4,US,JFK,-2,2001,2003
4,16,UA,EWR,-3,2312,2315
12,22,DL,LGA,2,1542,1540
12,12,AA,LGA,-2,1448,1450
12,29,EV,LGA,-31,1814,1845
9,20,UA,EWR,-11,1723,1734
5,9,UA,EWR,-27,1453,1520
3,16,B6,JFK,-10,913,923
9,11,UA,EWR,-36,1019,1055
7,5,VX,EWR,-29,2136,2205
12,25,AA,LGA,18,1943,1925
5,11,EV,LGA,7,1533,1526
11,6,VX,EWR,4,1224,1220
8,14,WN,LGA,-11,1249,1300
12,23,DL,LGA,1,2206,2205
10,3,UA,EWR,17,2001,1944
11,16,UA,LGA,-11,1025,1036
2,13,AA,JFK,-21,1944,2005
9,25,WN,EWR,-5,1520,1525
2,24,B6,EWR,-24,1239,1303
3,11,UA,EWR,-23,1249,1312
12,15,AA,JFK,-17,1453,1510
6,11,US,LGA,47,1902,1815
7,18,DL,LGA,-12,1320,1332
5,6,DL,JFK,NA,1343,1128
8,16,B6,JFK,-9,2349,2358
11,23,B6,JFK,11,9,2358
8,25,DL,JFK,-5,2221,2226
4,18,B6,LGA,-4,1403,1407
1,27,AA,JFK,-23,1157,1220
5,22,US,JFK,-20,750,810
4,23,EV,EWR,55,2229,2134
3,8,B6,JFK,17,1141,1124
12,8,AA,LGA,-28,1012,1040
7,10,DL,JFK,-22,1017,1039
9,24,MQ,LGA,27,1137,1110
12,28,UA,EWR,5,1209,1204
7,18,B6,JFK,35,1029,954
2,15,UA,JFK,3,1028,1025
6,14,DL,JFK,102,12,2230
6,3,UA,LGA,32,1506,1434
8,19,UA,EWR,-16,1239,1255
12,5,B6,JFK,11,1335,1324
9,4,B6,JFK,-25,2119,2144
3,29,DL,LGA,-8,1135,1143
8,14,DL,LGA,6,1143,1137
5,7,EV,LGA,53,1617,1524
11,11,DL,LGA,-7,1337,1344
10,14,UA,LGA,-16,1118,1134
9,4,EV,EWR,-4,929,933
3,22,EV,LGA,-3,2137,2140
2,11,B6,JFK,115,41,2246
8,19,UA,EWR,-19,1457,1516
4,22,AA,LGA,88,1708,1540
9,11,MQ,LGA,-37,908,945
2,10,AA,JFK,-4,1701,1705
2,21,AA,LGA,17,1942,1925
10,29,UA,EWR,12,1931,1919
9,11,EV,EWR,55,1940,1845
5,24,DL,JFK,132,1843,1631
6,18,UA,EWR,81,2004,1843
9,13,AA,LGA,-23,2057,2120
8,21,DL,JFK,-7,2103,2110
9,7,EV,EWR,-31,1820,1851
9,4,MQ,JFK,-1,1629,1630
1,4,B6,JFK,12,9,2357
1,21,DL,JFK,-7,2010,2017
8,22,DL,LGA,32,2010,1938
12,14,MQ,JFK,NA,NA,1720
8,11,DL,LGA,-26,1425,1451
3,13,AA,LGA,0,1040,1040
1,6,US,LGA,-7,1908,1915
1,1,MQ,JFK,11,1651,1640
11,5,MQ,LGA,-11,1944,1955
11,8,EV,EWR,-2,1419,1421
4,27,WN,LGA,-18,807,825
11,28,US,JFK,12,1422,1410
5,13,FL,LGA,10,2012,2002
1,5,9E,JFK,-24,2032,2056
3,25,EV,EWR,NA,NA,1834
4,12,B6,EWR,202,402,40
2,7,EV,EWR,5,1815,1810
3,10,9E,JFK,56,1953,1857
8,9,US,LGA,-8,801,809
8,25,UA,EWR,-19,1130,1149
1,22,AA,JFK,-25,2015,2040
10,9,MQ,LGA,18,1553,1535
6,3,EV,EWR,-10,1311,1321
12,28,EV,EWR,7,2318,2311
10,7,UA,EWR,9,1943,1934
8,4,AA,JFK,55,2215,2120
2,3,9E,JFK,25,2054,2029
4,15,UA,EWR,-17,1319,1336
2,23,DL,LGA,3,1242,1239
4,26,UA,EWR,111,2135,1944
5,24,DL,LGA,11,2050,2039
3,10,B6,JFK,-11,1209,1220
1,10,9E,LGA,-4,1707,1711
7,29,B6,LGA,39,1659,1620
12,24,UA,EWR,5,1530,1525
5,20,B6,EWR,82,2312,2150
5,25,9E,JFK,-18,1827,1845
11,26,UA,EWR,-5,1658,1703
4,26,DL,JFK,-2,2058,2100
9,9,AA,LGA,-4,841,845
5,21,B6,JFK,-3,2355,2358
10,3,UA,EWR,-24,1201,1225
6,10,B6,JFK,2,1039,1037
1,19,UA,EWR,-4,959,1003
2,10,DL,EWR,47,2022,1935
9,28,AA,JFK,3,43,40
6,26,UA,EWR,-20,1236,1256
4,6,DL,LGA,-16,1431,1447
10,9,EV,EWR,-1,1828,1829
1,17,B6,JFK,-4,804,808
12,16,EV,LGA,-42,2157,2239
1,25,UA,LGA,13,1952,1939
10,18,B6,JFK,-16,1900,1916
6,24,B6,JFK,188,316,8
12,18,B6,LGA,79,2051,1932
9,5,9E,JFK,-31,2122,2153
8,13,UA,EWR,65,1120,1015
6,5,EV,EWR,123,1832,1629
5,6,YV,LGA,4,1734,1730
6,5,US,LGA,-24,1628,1652
3,11,AA,JFK,24,1939,1915
6,12,9E,JFK,28,1951,1923
4,13,9E,JFK,-11,1747,1758
3,31,EV,EWR,2,2117,2115
12,10,B6,JFK,-3,935,938
1,30,9E,JFK,-18,1619,1637
11,27,EV,EWR,-14,2228,2242
6,23,B6,JFK,-6,1915,1921
10,15,9E,JFK,-11,1630,1641
9,27,UA,EWR,-7,1159,1206
1,30,US,JFK,-12,808,820
8,28,UA,EWR,-31,1245,1316
6,9,EV,EWR,1,1450,1449
5,27,US,LGA,-25,1019,1044
3,5,UA,EWR,-7,1343,1350
5,14,B6,JFK,-25,1139,1204
10,15,B6,JFK,-16,1049,1105
6,23,UA,EWR,7,2357,2350
7,22,UA,EWR,4,1611,1607
9,18,WN,EWR,-6,1304,1310
10,11,US,LGA,3,1118,1115
2,24,B6,JFK,2,2329,2327
3,31,B6,JFK,12,1345,1333
1,11,B6,JFK,-20,1157,1217
10,7,EV,EWR,10,1500,1450
7,22,EV,EWR,NA,NA,2258
12,27,DL,LGA,-27,2303,2330
6,28,EV,EWR,22,1110,1048
12,27,US,LGA,-16,943,959
10,16,EV,LGA,-28,926,954
12,24,B6,EWR,-9,2026,2035
10,14,9E,JFK,-16,1809,1825
5,6,DL,LGA,63,1548,1445
4,17,MQ,LGA,-8,1502,1510
11,11,UA,EWR,-12,2300,2312
2,15,DL,EWR,4,846,842
8,21,EV,EWR,15,745,730
5,4,EV,EWR,-6,1509,1515
10,31,US,LGA,2,1821,1819
8,25,US,LGA,-20,1703,1723
3,30,UA,EWR,-17,1126,1143
12,2,EV,EWR,-7,1528,1535
11,19,DL,JFK,-21,1953,2014
6,10,AA,LGA,-15,850,905
5,27,EV,EWR,-13,1655,1708
5,20,UA,EWR,-25,1243,1308
10,15,UA,JFK,-25,1450,1515
12,13,MQ,LGA,40,2120,2040
9,9,AA,EWR,-36,1939,2015
10,11,9E,LGA,-33,1134,1207
7,7,9E,JFK,7,1408,1401
10,28,EV,LGA,-29,1711,1740
9,9,EV,EWR,-24,914,938
2,4,EV,EWR,7,820,813
1,6,MQ,JFK,-26,1814,1840
9,22,B6,JFK,-2,1054,1056
6,24,UA,JFK,197,112,2155
9,2,EV,LGA,173,2047,1754
8,20,B6,JFK,-18,322,340
6,2,B6,JFK,57,2112,2015
2,10,VX,JFK,-22,1053,1115
12,25,B6,JFK,-17,1007,1024
1,17,UA,EWR,33,2122,2049
10,5,EV,JFK,-19,2041,2100
6,8,B6,JFK,-24,2211,2235
11,30,AA,EWR,-18,1417,1435
10,15,AA,LGA,2,1656,1654
11,22,AA,JFK,-44,1211,1255
7,21,MQ,LGA,20,1330,1310
11,14,US,EWR,-24,1651,1715
5,7,VX,JFK,-59,1011,1110
7,23,UA,JFK,-17,906,923
5,14,DL,JFK,-40,954,1034
2,20,B6,JFK,2,1931,1929
5,2,AS,EWR,-16,959,1015
6,17,UA,EWR,17,1750,1733
5,21,EV,EWR,-17,1118,1135
7,24,EV,EWR,52,1301,1209
2,13,AA,JFK,-30,1845,1915
7,17,WN,EWR,5,1315,1310
9,9,MQ,LGA,-13,2127,2140
8,16,UA,LGA,13,1008,955
5,15,MQ,LGA,-11,1244,1255
4,8,B6,JFK,-14,933,947
1,6,MQ,LGA,-21,2229,2250
5,16,UA,EWR,-48,945,1033
7,15,EV,EWR,26,1501,1435
4,30,EV,EWR,-11,1038,1049
4,2,B6,EWR,19,15,2356
10,6,MQ,JFK,18,1327,1309
8,16,AA,JFK,-7,1638,1645
8,22,AA,LGA,-39,1456,1535
10,11,DL,LGA,12,1411,1359
7,8,DL,JFK,-2,1923,1925
7,24,VX,JFK,31,1626,1555
3,14,B6,JFK,8,2024,2016
8,10,UA,EWR,42,1737,1655
12,12,EV,EWR,69,1850,1741
1,29,AA,JFK,-34,816,850
12,5,UA,EWR,-11,1657,1708
8,11,AA,JFK,4,1554,1550
1,22,WN,EWR,14,1204,1150
5,1,EV,EWR,1,2235,2234
2,17,B6,JFK,3,2303,2300
4,21,FL,LGA,41,1931,1850
4,27,MQ,JFK,0,1210,1210
8,20,DL,LGA,-38,1303,1341
8,18,UA,EWR,12,1812,1800
4,22,DL,LGA,53,2224,2131
10,23,EV,LGA,25,2106,2041
4,19,B6,JFK,208,243,2315
5,3,UA,EWR,-55,1716,1811
6,22,UA,EWR,-20,1616,1636
8,31,UA,EWR,-4,1705,1709
6,28,DL,LGA,-35,1336,1411
7,30,EV,EWR,7,1617,1610
9,14,VX,JFK,-2,1348,1350
5,8,UA,EWR,-5,935,940
8,11,US,EWR,-16,625,641
5,25,DL,JFK,-10,1852,1902
5,29,B6,JFK,-13,1905,1918
12,17,9E,LGA,100,2131,1951
4,19,WN,EWR,16,1711,1655
6,7,B6,EWR,-9,1340,1349
4,4,EV,EWR,63,1430,1327
2,7,EV,EWR,76,1122,1006
8,31,B6,LGA,-25,839,904
8,19,DL,JFK,14,1952,1938
10,2,B6,JFK,-26,324,350
1,21,WN,LGA,2,2227,2225
4,30,B6,JFK,6,345,339
12,2,DL,JFK,-19,1928,1947
3,23,B6,JFK,43,1916,1833
3,28,DL,JFK,21,2252,2231
